source_row_id,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,source_total_reactions,calculated_total_reactions,record_id,model_text,privacy_masked,language_type,text_hash,duplicate_group_id,duplicate_count,is_duplicate,total_reactions,log_total_reactions,like_ratio,like_ratio_smoothed,love_ratio,love_ratio_smoothed,care_ratio,care_ratio_smoothed,haha_ratio,haha_ratio_smoothed,wow_ratio,wow_ratio_smoothed,sad_ratio,sad_ratio_smoothed,angry_ratio,angry_ratio_smoothed,dominant_reaction,dominant_ratio,dominance_margin,sentiment_label,label_confidence,fusion_score,reaction_entropy,is_ambiguous,positive_anchor_mass,negative_anchor_mass,baseline_filtered_label,baseline_filtered_score,label_version,split,quality_status
875,576,298,59,1,0,1,0,935,935,RF_POST_000875,ප්රාර්ථනාවක් 🖤💫 පිටරට ගිහින් මහන්සි වෙන හැමෝගේම බලාපොරොත්තු ඉෂ්ට වෙන්න ඕන... ❤️,False,sinhala,58390b0d966630dd223fa3b5301dcc8edecd1f564defb9bbb634cb2f18d91698,DUP_58390b0d966630dd,1,False,935,6.841615476477592,0.6160427807486631,0.6125265392781316,0.31871657754010696,0.3174097664543524,0.06310160427807486,0.06369426751592357,0.0010695187165775401,0.0021231422505307855,0.0,0.0010615711252653928,0.0010695187165775401,0.0021231422505307855,0.0,0.0010615711252653928,like,0.6160427807486631,0.29732620320855613,positive,0.4253099334262946,0.5444897166923909,0.4377668719749743,False,0.35342245989304816,0.0010695187165775401,positive,0.9939659073766782,reactionfusion_v1_provisional,train,approved
876,253,36,2,113,2,3,0,409,409,RF_POST_000876,"මං ඇලඩින්ගේ පුදුම පහන නම්, ඔයාලා මගෙන් මොනාද ඉල්ලන්නේ 😁🙈",False,sinhala,ebaa2bd17973fa7b9f131fac43f4f2e10ef834266279a183f911e4a04438d6ec,DUP_ebaa2bd17973fa7b,1,False,409,6.016157159698354,0.6185819070904646,0.6105769230769231,0.08801955990220049,0.0889423076923077,0.004889975550122249,0.007211538461538462,0.2762836185819071,0.27403846153846156,0.004889975550122249,0.007211538461538462,0.007334963325183374,0.009615384615384616,0.0,0.002403846153846154,like,0.6185819070904646,0.3422982885085575,positive,0.17274679530687317,0.22894635365133642,0.49051788678921326,True,0.09070904645476772,0.007334963325183374,positive,0.8503740648379052,reactionfusion_v1_provisional,train,approved
878,1166,313,40,1,1,0,0,1521,1521,RF_POST_000878,"මගේ ලොකුකමක් නම් නෑ, ඒත් මගේ ඔලුව නැමෙන්නේ ගෞරවයක් ලබන්න සුදුසු අය ළග විතරයි ♥️🙂🙂",False,sinhala,4155ba52fea2f137f35a2bab493d3b4bc3f810caaf0d6b41416df2413d38e337,DUP_4155ba52fea2f137,2,True,1521,7.3277805384216315,0.7666009204470743,0.7637434554973822,0.20578566732412887,0.2054973821989529,0.026298487836949377,0.026832460732984294,0.0006574621959237344,0.0013089005235602095,0.0006574621959237344,0.0013089005235602095,0.0,0.0006544502617801048,0.0,0.0006544502617801048,like,0.7666009204470743,0.5608152531229454,positive,0.3435305481967249,0.4104349139880946,0.32601693233772633,True,0.22024983563445102,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
879,195,49,7,3,0,5,0,259,259,RF_POST_000879,"පිරිමි ලමයෙක්ට එක්තරා යුගයක් එනවා,කැපකිරීම් විතරක්ම ජීවිතේ වන....එදාට තමංගේ පුංචිම සතුටත් අතාරින්න වෙනවා.. 💔",False,sinhala,a9255b183079f76cbb9dd836529240ad08e2b1c1e8521c6ad8f085f5a9c00817,DUP_a9255b183079f76c,2,True,259,5.560681631015528,0.752895752895753,0.7368421052631579,0.1891891891891892,0.18796992481203006,0.02702702702702703,0.03007518796992481,0.011583011583011582,0.015037593984962405,0.0,0.0037593984962406013,0.019305019305019305,0.022556390977443608,0.0,0.0037593984962406013,like,0.752895752895753,0.5637065637065637,positive,0.28585484362547764,0.3565656735957098,0.38754673626986796,True,0.20405405405405408,0.019305019305019305,positive,0.8271391529818496,reactionfusion_v1_provisional,train,approved
880,440,159,42,26,0,0,0,667,667,RF_POST_000880,සිස්සත්වෙ ලේසිලු දරු පැටියට 🙈💜,False,sinhala,ae6d71d785d205709ee11363682986bd7bfabd20b064ec5f3846880ec7b9528c,DUP_ae6d71d785d20570,2,True,667,6.504288173536645,0.6596701649175413,0.6543026706231454,0.2383808095952024,0.23738872403560832,0.06296851574212893,0.06379821958456973,0.038980509745127435,0.040059347181008904,0.0,0.001483679525222552,0.0,0.001483679525222552,0.0,0.001483679525222552,like,0.6596701649175413,0.42128935532233885,positive,0.3696733763189046,0.48360126256878444,0.4711620929199187,False,0.2730134932533733,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
881,17,0,0,26,1,0,0,44,44,RF_POST_000881,ඔබ මාතර කෙනෙකු සමග ජීවිතේ එක් වරක් හෝ පෙම් සබදතාවක් පැවැත්විය යුත්තේ ඇයි...?,False,sinhala,2ddb0afb83755c6876f00560f50d5d6ea28a62de09312e41f49589b59961f96e,DUP_2ddb0afb83755c68,1,False,44,3.8066624897703196,0.38636363636363635,0.35294117647058826,0.0,0.0196078431372549,0.0,0.0196078431372549,0.5909090909090909,0.5294117647058824,0.022727272727272728,0.0392156862745098,0.0,0.0196078431372549,0.0,0.0196078431372549,haha,0.5909090909090909,0.20454545454545456,neutral,0.4075371585794789,0.0,0.39277258547083477,True,0.0,0.0,neutral,0.0,reactionfusion_v1_provisional,train,approved
882,46,0,1,523,1,50,0,621,621,RF_POST_000882,තනි ඇහෙන් අඬන්නැත්තම් දෙයක් කියන්නද... Batch photo ගහන දවසට උබට couple photo එකක් ගහන්න වෙන්නෑ 🙂,False,mixed,39f68e958f74dd355320ea8b62d2130f13ba9d3c379ffe8adadf441115bed962,DUP_39f68e958f74dd35,1,False,621,6.432940092739179,0.07407407407407407,0.07484076433121019,0.0,0.0015923566878980893,0.001610305958132045,0.0031847133757961785,0.8421900161030595,0.8343949044585988,0.001610305958132045,0.0031847133757961785,0.08051529790660225,0.08121019108280254,0.0,0.0015923566878980893,haha,0.8421900161030595,0.7616747181964574,negative,0.2638994913659768,-0.30834791034397047,0.2882935289075124,True,0.0008856682769726249,0.08051529790660225,negative,-0.9782393669634026,reactionfusion_v1_provisional,train,approved
884,65,5,0,57,1,1,0,129,129,RF_POST_000884,UAE ශ්රී ලාංකික ජන සමාජයේ තියෙන අමුතු අමුතු ආවේනික දේවල් මොනවද? 🙂,False,mixed,4ccd84b3a82b8ec675e5d5d23c6e96fa02c978f0eb23d393b973f2f88c8a363f,DUP_4ccd84b3a82b8ec6,1,False,129,4.867534450455582,0.5038759689922481,0.4852941176470588,0.03875968992248062,0.04411764705882353,0.0,0.007352941176470588,0.4418604651162791,0.4264705882352941,0.007751937984496124,0.014705882352941176,0.007751937984496124,0.014705882352941176,0.0,0.007352941176470588,like,0.5038759689922481,0.06201550387596899,neutral,0.1165811853445458,0.0993554256324934,0.4664106131030503,True,0.03875968992248062,0.007751937984496124,positive,0.6666666666666666,reactionfusion_v1_provisional,train,approved
888,436,90,2,138,2,0,0,668,668,RF_POST_000888,🔴 දැඩි මූල්ය විනය යහපත් ප්රතිඵල අත්කරදෙමින් සිටී. නුදුරේදීම ණය ශ්රේණිගත කිරීම්වල CCC සිට B දක්වා ළඟා වනු ඇත. - Softlogic Stockbrokers Equity Research -,False,mixed,8d393b80f9f35bc543f5fdfa7f01534c081ff45445a921f41146f18b008f453a,DUP_8d393b80f9f35bc5,3,True,668,6.505784060128229,0.6526946107784432,0.6474074074074074,0.1347305389221557,0.1348148148148148,0.0029940119760479044,0.0044444444444444444,0.20658682634730538,0.20592592592592593,0.0029940119760479044,0.0044444444444444444,0.0,0.0014814814814814814,0.0,0.0014814814814814814,like,0.6526946107784432,0.44610778443113774,positive,0.2587499254967656,0.3376174766317707,0.46719822609987566,True,0.13637724550898203,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
891,159,41,3,4,0,0,0,207,207,RF_POST_000891,"🚨 බස්, වෙළදසැල්, නිවාස වල අධික ශබ්ද විකාශනයට රුපියල් මිලියනය දක්වා දඩ ! කර්මාන්තශාලා වලත් අධික ශබ්දය පාලනයට දැඩි නීති සකස් කෙරේ. ✅",False,sinhala,368274bbc208e91a911154b66251cfa1eeb292f5768d8fb8d2fe734e29237058,DUP_368274bbc208e91a,2,True,207,5.337538079701318,0.7681159420289855,0.7476635514018691,0.19806763285024154,0.19626168224299065,0.014492753623188406,0.018691588785046728,0.01932367149758454,0.02336448598130841,0.0,0.004672897196261682,0.0,0.004672897196261682,0.0,0.004672897196261682,like,0.7681159420289855,0.5700483091787439,positive,0.32617123283433497,0.3992561809486831,0.3396683163978371,True,0.20603864734299515,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
893,11,0,0,172,0,0,0,183,183,RF_POST_000893,"""මාග්රට් තැචර්, ජවහර්ලාල් නේරු ඉගන ගත්තේ මගේ විශ්ව විද්යාලයේ, මම ගෞරව උපාධියක් සහිතව සමත් උනා."" -මන්ත්රී නාමල් රාජපක්ෂ-",False,sinhala,3a8fda8cbd5ee863ccbb15ddc8b84e0d32ea863a04ce1244045c8a0c7ec1408e,DUP_3a8fda8cbd5ee863,1,False,183,5.214935757608986,0.060109289617486336,0.06315789473684211,0.0,0.005263157894736842,0.0,0.005263157894736842,0.9398907103825137,0.9105263157894737,0.0,0.005263157894736842,0.0,0.005263157894736842,0.0,0.005263157894736842,haha,0.9398907103825137,0.8797814207650273,neutral,0.5440274164897445,0.0,0.11679271575023795,True,0.0,0.0,neutral,0.0,reactionfusion_v1_provisional,train,approved
894,909,5,1,412,4,1,9,1341,1341,RF_POST_000894,"බන්ධනාගාර කෝලාහල ඇති වෙන සැරයක් පාසා දෙසවනේ දෝංකාර දෙන ඒ හඬින් ඇසුන වචන කීපය ! ""අපිට බලය ගන්න විශාල සැලැස්මක් තියනවා""",False,sinhala,19e564a707172332b1253b1cbee277aeeb7cd03a17e539d89366ca6b210502ba,DUP_19e564a707172332,2,True,1341,7.201916317531627,0.6778523489932886,0.6750741839762612,0.0037285607755406414,0.004451038575667656,0.0007457121551081282,0.001483679525222552,0.30723340790454884,0.306379821958457,0.002982848620432513,0.00370919881305638,0.0007457121551081282,0.001483679525222552,0.006711409395973154,0.00741839762611276,like,0.6778523489932886,0.3706189410887398,neutral,0.6255711588847016,-0.009943485090992236,0.364181650280278,True,0.004138702460850112,0.007457121551081283,negative,-0.28617363344051444,reactionfusion_v1_provisional,train,approved
897,348,83,4,4,0,0,0,439,439,RF_POST_000897,🚨 වරෙන්තු නිකුත් කර ඇති බැසිල් රාජපක්ෂ මෙරටට ගෙන්වා ගැනීමට ඇමරිකානු අධිකරණයේ සහාය ගැනීමට රජය තීරණය කරයි.✅,False,sinhala,5f13918b61ca7b180107bbb1268ad0501ac32b844fad749501713cdaa0312d93,DUP_5f13918b61ca7b18,2,True,439,6.0867747269123065,0.7927107061503417,0.7825112107623319,0.18906605922551253,0.18834080717488788,0.009111617312072893,0.011210762331838564,0.009111617312072893,0.011210762331838564,0.0,0.002242152466367713,0.0,0.002242152466367713,0.0,0.002242152466367713,like,0.7927107061503417,0.6036446469248291,positive,0.32253865738827786,0.37961971916616927,0.3004662397282959,True,0.19407744874715263,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
899,305,20,0,402,1,0,4,732,732,RF_POST_000899,"""ලෝකයේ පාසල් වල උගන්වන්න ඕන රාජපක්ෂ පරම්පරාව ගැන ! කවදාවත්ම තමන්ගේ පවුල මේ තත්වයට පත්කර ගන්න එපා පුතේ කියලා.."" - නජිත් ඉන්දික -",False,sinhala,a732f4a4d06299218978fc207454a0486e16b54d4c53232678cc2745bd3c43f0,DUP_a732f4a4d0629921,2,True,732,6.597145701886651,0.4166666666666667,0.4140730717185386,0.0273224043715847,0.028416779431664412,0.0,0.0013531799729364006,0.5491803278688525,0.5453315290933695,0.001366120218579235,0.0027063599458728013,0.0,0.0013531799729364006,0.00546448087431694,0.006765899864682003,haha,0.5491803278688525,0.1325136612021858,neutral,0.2655768657424914,0.0753154949471614,0.4264111384813051,True,0.0273224043715847,0.00546448087431694,positive,0.6666666666666666,reactionfusion_v1_provisional,train,approved
900,77,0,0,31,0,0,0,108,108,RF_POST_000900,"ට්රින්කො නේවිබේස් එකේ හැංගුනේ, එයාපෝට් වල ට්රැවල් විත් වයිෆ් කරේ, එකෙක් ක්ෂණිකව අමෙරිකාවට පැන්නේ ඒ එයාලගෙ පවුලේ අය නෙමෙයි.🥴🤌",False,sinhala,e18aa7c42f1d2ed18bc3e9b27a152f0a35f4f92204bef52aa9cef853a142a045,DUP_e18aa7c42f1d2ed1,2,True,108,4.6913478822291435,0.7129629629629629,0.6782608695652174,0.0,0.008695652173913044,0.0,0.008695652173913044,0.28703703703703703,0.2782608695652174,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.008695652173913044,like,0.7129629629629629,0.42592592592592593,neutral,0.578608514270761,0.0,0.30807040649710876,True,0.0,0.0,neutral,0.0,reactionfusion_v1_provisional,train,approved
901,1222,280,15,10,7,0,0,1534,1534,RF_POST_000901,🔴 අල්ලස් කොමිසමේ කොමසාරිස්වරයෙකුගේ අත්සනක් නෑ කියා ඉවත දැමූ ජොන්ස්ටන්ගේ නඩු හතක් යළි අසයි ✅,False,sinhala,7fe6613dcd1e8de59d78c8b4bce8c8c5631607597cbf33d6a4befe6d2717e2e7,DUP_7fe6613dcd1e8de5,2,True,1534,7.336285660021297,0.7966101694915254,0.7936404931862427,0.18252933507170796,0.18234912394548994,0.009778357235984355,0.010382868267358857,0.00651890482398957,0.007138221933809215,0.0045632333767926985,0.005191434133679429,0.0,0.0006489292667099286,0.0,0.0006489292667099286,like,0.7966101694915254,0.6140808344198174,positive,0.3130945904818346,0.36951685093362263,0.30538396454297834,True,0.18790743155149936,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
903,78,10,0,1,0,0,0,89,89,RF_POST_000903,🚨#BREAKING : හිටපු ආරක්ෂක අමාත්යාංශ ලේකම් හේමසිරි ප්රනාන්දුටත් මරණ දඬුවම ලබා දෙයි. ✅,False,mixed,58a818885c722977281eb93652c2f7225e44be763ae3af094c1a5410ddbccddb,DUP_58a818885c722977,1,False,89,4.499809670330265,0.8764044943820225,0.8229166666666666,0.11235955056179775,0.11458333333333333,0.0,0.010416666666666666,0.011235955056179775,0.020833333333333332,0.0,0.010416666666666666,0.0,0.010416666666666666,0.0,0.010416666666666666,like,0.8764044943820225,0.7640449438202247,positive,0.18262611071141274,0.24565678978703023,0.2115615396365073,True,0.11235955056179775,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
904,299,4,0,15,48,1,36,403,403,RF_POST_000904,"🔴 ඇමැති ධුරයේ සිටි වසර 2 තුල මර්වින් සිල්වාට මිලියන 600ක වත්කම්, ස්ථාවර තැන්පතු 10ක කෝටි 18ක් !! – අල්ලස් කොමිසම අධිකරණයට කියයි.",False,sinhala,2b09eaeb972c35af6fd1a4ddbd0790a73c143bf673ecd73493b42e6ad2254d49,DUP_2b09eaeb972c35af,2,True,403,6.0014148779611505,0.7419354838709677,0.7317073170731707,0.009925558312655087,0.012195121951219513,0.0,0.0024390243902439024,0.03722084367245657,0.03902439024390244,0.11910669975186104,0.11951219512195121,0.0024813895781637717,0.004878048780487805,0.08933002481389578,0.09024390243902439,like,0.7419354838709677,0.6228287841191067,negative,0.14221636652201003,-0.18345095608325268,0.4490534830589599,True,0.009925558312655087,0.09181141439205955,negative,-0.8048780487804879,reactionfusion_v1_provisional,train,approved
908,458,6,1,110,0,0,0,575,575,RF_POST_000908,කුදලගෙන ලංකාවට ගෙනාපු KPI ඉන්දියාවට පැනලා ගියෙත් උඹලගෙ ආණ්ඩු කාලෙ තමයි 😂 දැන් එනවා මෙතන ජාතික ආරක්ශාව ගැන ටසිරි වෙන ටෝක් ඉශූ කරගෙන 🖕,False,mixed,bc5187ac2deedcd9552e7be97f1f0a5258ce39473fac382df0623b5440dba817,DUP_bc5187ac2deedcd9,1,False,575,6.3561076606958915,0.7965217391304348,0.788659793814433,0.010434782608695653,0.012027491408934709,0.0017391304347826088,0.003436426116838488,0.19130434782608696,0.19072164948453607,0.0,0.001718213058419244,0.0,0.001718213058419244,0.0,0.001718213058419244,like,0.7965217391304348,0.6052173913043478,neutral,0.4742140447787411,0.031489487800519994,0.2858644792599456,True,0.011391304347826089,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
909,155,8,2,264,0,1,0,430,430,RF_POST_000909,"🔴 අද බුද්ධි තක්සේරු වාර්තාව නිසා පෙරහැරේ කාවඩි නතර කරා, එදා බුද්ධි අංශ වාර්ථා පිළිගත්තා නම් අදටත් මිනිස්සු 270+ ජීවත් වෙනවා !",False,sinhala,ee86ca540c33a295a656074f4d65bc9bba246b55c6626e62ef625117c8bd3118,DUP_ee86ca540c33a295,2,True,430,6.066108090103747,0.36046511627906974,0.35697940503432496,0.018604651162790697,0.020594965675057208,0.004651162790697674,0.006864988558352402,0.6139534883720931,0.6064073226544623,0.0,0.002288329519450801,0.002325581395348837,0.004576659038901602,0.0,0.002288329519450801,haha,0.6139534883720931,0.2534883720930233,neutral,0.30601113812280256,0.06757281173187117,0.4011088385136704,True,0.02116279069767442,0.002325581395348837,positive,0.801980198019802,reactionfusion_v1_provisional,train,approved
910,604,174,12,27,0,0,0,817,817,RF_POST_000910,🔴 විජලන මුත්තා ඉන්දියාවට විකුණන්න ගිය මිල්කෝ ආයතනය ලාභ ලබා සේවකයන්ටත් බෝනස් දෙයි. 🧭✅,False,sinhala,a3018b2df20c95b882f7a8b676d7d736f2767289779162ecb6fbf00aa2aa7cc2,DUP_a3018b2df20c95b8,1,False,817,6.706862336602747,0.7392900856793145,0.7342233009708737,0.21297429620563035,0.21237864077669902,0.014687882496940025,0.015776699029126214,0.033047735618115054,0.03398058252427184,0.0,0.0012135922330097086,0.0,0.0012135922330097086,0.0,0.0012135922330097086,like,0.7392900856793145,0.5263157894736842,positive,0.3449880440516362,0.4242866905046982,0.37379734313827684,True,0.22105263157894736,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
911,65,20,2,26,0,0,0,113,113,RF_POST_000911,වසරේ මුල් මාස 5 තුළ රු:බිලියන 197 ක අයවැය අතිරික්තයක් ❤️🔥 පසුගිය වසරේ අදාල කාල පරිච්ඡේදය තුල අයවැය හිඟය රු:බිලින 236 ක් !,False,sinhala,4b25c6560070d9efb12442296e6cb4cd5a5c24aa38f1e8acb42f3b3549ce69d0,DUP_4b25c6560070d9ef,1,False,113,4.736198448394496,0.5752212389380531,0.55,0.17699115044247787,0.175,0.017699115044247787,0.025,0.23008849557522124,0.225,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.008333333333333333,like,0.5752212389380531,0.34513274336283184,positive,0.28811668492224807,0.4380831163616195,0.5313990874348614,True,0.18672566371681415,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
912,143,1,0,402,0,0,0,546,546,RF_POST_000912,බයියෝ බේරෙ වැවේ නාවපු තරහ කොච්චරද කියනව නම් ඉන්දියාවෙ නැගී එන කැරපොතු පක්ෂෙටත් බනිනවා 😂,False,sinhala,fc91aa8482befdadd809f49afe9fb6e88b4e129781fdf4fee36a490bb7833873,DUP_fc91aa8482befdad,1,False,546,6.304448802421981,0.2619047619047619,0.2603978300180832,0.0018315018315018315,0.003616636528028933,0.0,0.0018083182640144665,0.7362637362637363,0.72875226039783,0.0,0.0018083182640144665,0.0,0.0018083182640144665,0.0,0.0018083182640144665,haha,0.7362637362637363,0.47435897435897434,neutral,0.612584106586081,0.007087750965300722,0.30209828325250304,True,0.0018315018315018315,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
913,124,60,3,8,0,0,0,195,195,RF_POST_000913,"සැප්තැම්බර් වන විට 122ක්, 2027දී 272ක් > 2029 වන විට 500ක් ❤️🔥 2032-2035 වන විට මුළු ලංකාවේම නාගරික ප්රවාහනය මෙට්රෝ බස් රථ මඟින් ආවරණය කෙරේ ✅",False,sinhala,b6bd3664db7b5a78e6acaf70a0f13593bb6db8e91102de02978b505ae8c14b88,DUP_b6bd3664db7b5a78,2,True,195,5.278114659230517,0.6358974358974359,0.6188118811881188,0.3076923076923077,0.30198019801980197,0.015384615384615385,0.019801980198019802,0.041025641025641026,0.04455445544554455,0.0,0.0049504950495049506,0.0,0.0049504950495049506,0.0,0.0049504950495049506,like,0.6358974358974359,0.3282051282051282,positive,0.4106965484260281,0.5355745803111138,0.4346471981371435,False,0.3161538461538462,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
915,132,39,5,2,1,0,0,179,179,RF_POST_000915,විශ්ව විද්යාල වරම් ලබන ආබාධ සහිත සියලු සිසුන්ට ජනාධිපති අරමුදලෙන් රුපියල් ලක්ෂයක දීමනාවක් ❤️,False,sinhala,a0966efc68db90a20329c08033577fee60f99370b0dc72bbe196cd47f7cde208,DUP_a0966efc68db90a2,1,False,179,5.19295685089021,0.7374301675977654,0.7150537634408602,0.21787709497206703,0.21505376344086022,0.027932960893854747,0.03225806451612903,0.0111731843575419,0.016129032258064516,0.00558659217877095,0.010752688172043012,0.0,0.005376344086021506,0.0,0.005376344086021506,like,0.7374301675977654,0.5195530726256983,positive,0.3390950766085169,0.43013643476049934,0.378102334202922,True,0.23324022346368714,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
916,156,4,0,26,2,0,0,188,188,RF_POST_000916,"දන්න අපරාධ රහස් හංඟගන මෝඩයෙක් වගේ මැරෙන්නෙ නැතුව, ඒ ඔක්කොම social media platform එකකට upload වෙන්න schedule කරලා මැරියල්ලා 😅🖐️",False,mixed,cd37ba9c2d9a5b82499ff9c00c47206beca382d1b1870c945ffed16b600c99cf,DUP_cd37ba9c2d9a5b82,1,False,188,5.241747015059643,0.8297872340425532,0.8051282051282052,0.02127659574468085,0.02564102564102564,0.0,0.005128205128205128,0.13829787234042554,0.13846153846153847,0.010638297872340425,0.015384615384615385,0.0,0.005128205128205128,0.0,0.005128205128205128,like,0.8297872340425532,0.6914893617021277,neutral,0.33450066679724766,0.056140402634796235,0.2871039881073041,True,0.02127659574468085,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
917,140,1,0,27,5,36,2,211,211,RF_POST_000917,🚨 පාස්කු ප්රහාරයට අදාලව ඉතා තීරණාත්මක සාක්ෂියක් ලබා දුන් හිටපු පොලිස්පති සී.ඩී. වික්රමරත්න වෙඩි වැදී අභිරහස් අයුරින් මිය යයි !,False,sinhala,4703be82d65f1b3d778f8f055013e8f0554e2a26773b0973d57196521b6204e7,DUP_4703be82d65f1b3d,2,True,211,5.356586274672012,0.6635071090047393,0.6467889908256881,0.004739336492890996,0.009174311926605505,0.0,0.0045871559633027525,0.12796208530805686,0.12844036697247707,0.023696682464454975,0.027522935779816515,0.17061611374407584,0.16972477064220184,0.009478672985781991,0.013761467889908258,like,0.6635071090047393,0.4928909952606635,negative,0.28258464490788304,-0.3853351922886301,0.5114247277907533,True,0.004739336492890996,0.18009478672985785,negative,-0.9487179487179487,reactionfusion_v1_provisional,train,approved
919,171,16,0,58,0,0,0,245,245,RF_POST_000919,බොලාගෙ සමහර පැළවුනු මුල්ගල් තමයි බං මාලිමාවෙ ආණ්ඩුව ප්රමිතියටම වැඩ අහවරක් කරල මිනිස්සුන්ට දෙන්නේ 😊 අවුල් වගේ නේද ?,False,sinhala,dc642beade524f070c14d4b66fa6e78d302b357334aa1ce75e1c42c519f5518f,DUP_dc642beade524f07,1,False,245,5.5053315359323625,0.6979591836734694,0.6825396825396826,0.0653061224489796,0.06746031746031746,0.0,0.003968253968253968,0.23673469387755103,0.23412698412698413,0.0,0.003968253968253968,0.0,0.003968253968253968,0.0,0.003968253968253968,like,0.6979591836734694,0.46122448979591835,positive,0.14258860850685623,0.17910746380865755,0.39584158631078126,True,0.0653061224489796,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
920,144,44,5,1,0,3,0,197,197,RF_POST_000920,"🔴 කෙහෙලිය සමයේදී ගෙන්වූ බාල බෙහෙත් නිසා පෙනීම අහිමි වූ, පෙනීම දුර්වල වූ 21 දෙනෙක්ට රුපියල් මිලියනය බැගින් වන්දි ලබා දෙයි.",False,sinhala,d96230b4a2e4060c8793067a0afff776ec7ea06e3261d13ac77f549fd93a3a5b,DUP_d96230b4a2e4060c,2,True,197,5.288267030694535,0.7309644670050761,0.7107843137254902,0.2233502538071066,0.22058823529411764,0.025380710659898477,0.029411764705882353,0.005076142131979695,0.00980392156862745,0.0,0.004901960784313725,0.015228426395939087,0.0196078431372549,0.0,0.004901960784313725,like,0.7309644670050761,0.5076142131979695,positive,0.3223649793150606,0.40693642201315205,0.3842254843655388,True,0.23730964467005078,0.015228426395939087,positive,0.8793969849246231,reactionfusion_v1_provisional,train,approved
922,1886,916,62,493,5,0,0,3362,3362,RF_POST_000922,🔴2022.04.12 - 🇱🇰 නිල වශයෙන් බංකොළොත් බව ප්රකාශ කරා. 🔴2026.07.01 - 🇱🇰 නිල වශයෙන් ඉහල මැදි ආදායම් ලබන රටක් බවට ප්රකාශ කරා.✅,False,sinhala,c0a79f04eb1d383084fb3984b131715a6203bd67ed674c07fe41796aea70db13,DUP_c0a79f04eb1d3830,2,True,3362,8.12058871174027,0.5609756097560976,0.560106856634016,0.2724568709101725,0.2721875927574948,0.018441403926234383,0.018699910952804988,0.14663890541344438,0.14663104778866132,0.00148720999405116,0.0017809439002671415,0.0,0.00029682398337785694,0.0,0.00029682398337785694,like,0.5609756097560976,0.28851873884592505,positive,0.39761953013547413,0.5432696433700025,0.5361982397213791,False,0.28259964306960145,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
923,78,8,1,7,0,0,0,94,94,RF_POST_000923,ජනාධිපති වැය ශීර්ෂය යටතේ ඇති මුදල් අවභාවිතා කල බවට චෝදනා ලැබූ නන්දසේන ගෝඨාභයගේ හිටපු පුද්ගලික ලේකම් සුගීෂ්වර බණ්ඩාර ලබන 8 දක්වා යළි රිමාන්ඩ් 😅,False,sinhala,4f02f4e321c153d5cfb20cd893ca1c151dae63fd42ec2e16e7857674c67a8cc3,DUP_4f02f4e321c153d5,2,True,94,4.553876891600541,0.8297872340425532,0.7821782178217822,0.0851063829787234,0.0891089108910891,0.010638297872340425,0.019801980198019802,0.07446808510638298,0.07920792079207921,0.0,0.009900990099009901,0.0,0.009900990099009901,0.0,0.009900990099009901,like,0.8297872340425532,0.7446808510638298,positive,0.15328107857724677,0.21425939266498237,0.31156190069695777,True,0.09095744680851063,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
924,1678,10,0,469,5,5,2,2169,2169,RF_POST_000924,"මිහින්තලේ වනචාරියා යකා නටන්නේ පොසොන් උත්සවයට අදාලව රජයෙන් දෙන ලක්ෂ 50 උගෙ අතට නොදී ප්රාදේශීය ලේකම්ට දීපු නිසාලු, නේද ! 😂🖐️",False,sinhala,3217630410e4d3388d42be0339c26a0ebea2bac8fb3cdfa903d3d70ca08f7aa0,DUP_3217630410e4d338,2,True,2169,7.682482446534506,0.7736284001844168,0.7715992647058824,0.004610419548178884,0.00505514705882353,0.0,0.00045955882352941176,0.21622867680958968,0.21599264705882354,0.002305209774089442,0.0027573529411764708,0.002305209774089442,0.0027573529411764708,0.0009220839096357768,0.0013786764705882354,like,0.7736284001844168,0.5573997233748271,neutral,0.6301536240972764,0.0039011672150200214,0.3026562468844412,True,0.004610419548178884,0.003227293683725219,positive,0.17647058823529413,reactionfusion_v1_provisional,train,approved
